,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2
190,0.53,0.0,0.0,6.42,23.67,23.97,23.17,22.24,0.0,0.0,0.0,0.0,0,0.0,0,0.0,215.0,535.0,58.0,8.138295548014858,-0.11666643176570173,-0.03763151005204647,-0.18642183164582204,0.03682228630734744,4.476313588176787,0.004598096594605155,1.7052917699999999,1.3479482113981407,-0.012975255830274183,-9.569614178389893,0.06148254354326948,0.16032303139999995,8.2902,5.06629896,4.02398,81.934292,0.3506113081971375,5.3687543988,-0.02304656964470032,56.499921523000005,4.374979538796734,1.3735850000000003,0.06240410916245881,62.7162,4.319246909881363,4.558862e-07,1.0248370544866756e-06,71.20746,40.96796945073913,1747.6928,247.78905388690504,161.33790000000002,29.279639087784957,1.4309319999999998e-05,5.188732096586995e-06,-0.0,-0.0
191,0.95,0.0,0.0,6.31,23.14,23.13,23.14,23.33,0.0,0.0,0.0,0.0,0,0.0,0,0.0,255.0,610.0,55.0,8.13430876984322,-0.10037390552074385,-0.020757388675581318,-0.16760419670491503,0.04471595238582591,3.887846604926969,0.006526711501278863,1.8876822399999997,1.3482355308142855,-0.013087280589537795,-6.545222936968236,0.06370024454639892,0.16430413519999992,8.302400000000002,5.912785919999999,4.046075000000001,83.406177,0.44782270985398814,6.844797774900001,-0.03557465085061077,56.35497921599999,5.452766851082467,1.3701149999999997,0.07940414385949365,62.9332,4.928344559159756,4.900413000000001e-07,1.237074071984451e-06,71.94062,40.936684005155,1756.2965000000002,288.39098227095343,161.1445,30.59905718193182,1.426178e-05,5.156465926487156e-06,-0.0,-0.0
192,2.11,0.0,0.0,6.23,22.02,22.41,23.42,23.81,0.0,0.0,0.0,0.0,0,0.0,0,0.0,320.0,685.0,53.0,8.098168214555878,-0.05273993523277867,0.029725378597922115,-0.11094094730200059,0.06145688183641872,2.954084465105055,0.011450942304371017,2.3952044799999994,1.3490197990354562,-0.013338845938838367,-3.531646395676394,0.0689287159629702,0.17427175439999998,8.2812,8.04782896,4.098371,87.678145,0.6190386197326949,10.9385796485,-0.06796919450592934,55.882057618,7.637139582838359,1.3616149999999998,0.11309725294954832,63.3792,6.244579506583267,5.896053e-07,1.682845830927317e-06,73.54286,40.94619341001657,1781.8253,377.5447134094911,160.1993,33.92469920559947,1.411294e-05,5.122696553678548e-06,-0.0,-0.0
193,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,0,50.0,1273,1.0,786.0,1101.0,28.0,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,973.0,973.0
194,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,1173,0.05,288.0,697.0,73.0,7.772667086834734,-0.030350449048613386,0.035824944553383135,-0.15176690235893694,0.025322091569597985,18.53935229411794,-0.00430932257230765,1.62,1.0335130802288484,-0.00971310029076794,-15.148119520135419,0.04948128733281947,0.12449999999999987,7.6000000000000005,0.9199999999999999,3.865,83.02799999999999,0.13816153740653508,4.3752,-0.008396518059267959,55.496843,2.000255792924135,1.395,0.018749999999999933,60.6,2.03100960115899,5.007e-07,7.688794708047549e-07,61.74,44.89613708327254,1756.0,238.33799529239982,155.0,29.18154382482188,1.4199999999999998e-05,6.678791058267955e-06,43.650000000000006,2.1825000000000006
195,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,0,0.0,1199.26,1335.35,4.37,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,-0.0,-0.0
196,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,573,1.0,1269.23,1366.3,1.16,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,273.0,273.0
197,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,673,1.0,1371.21,1402.83,1.58,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,373.0,373.0
198,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,773,1.0,1362.74,1471.05,3.15,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,473.0,473.0
199,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,873,1.0,1241.81,1325.25,4.31,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,573.0,573.0
200,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,923,1.0,930.3,1021.32,19.01,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,623.0,623.0
201,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,973,1.0,729.21,901.74,26.3,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,673.0,673.0
202,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1073,1.0,494.82,735.6,38.7,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,773.0,773.0
203,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1173,1.0,366.88,673.25,42.55,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,873.0,873.0
204,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1273,1.0,290.65,618.51,43.15,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,973.0,973.0
205,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1373,1.0,258.76,598.75,45.05,8.027647867162898,-0.15980167436505746,-0.07488576144497482,-0.1970666115006307,0.02249639513229989,5.793658001760473,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.013380866803977112,-26.439813336689593,0.057403979544427386,0.156,8.0,4.160000000000001,4.026,85.24200000000002,0.1863200953378381,7.072000000000001,-0.016503927547796244,56.08114799999999,2.872633813703462,1.38,0.02738612787525821,61.8,3.8340579025361627,3.5980000000000003e-07,6.044073129934812e-07,74.56,38.019310882760614,1801.2,239.62616718547244,162.0,24.899799195977465,1.2959999999999998e-05,5.976872091654631e-06,1073.0,1073.0
206,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,0.0,1173,0.03333,360.0,846.0,37.0,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,29.097089999999998,0.9698060096999999
207,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,3.0,1173,0.03333,430.0,851.0,34.5,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,29.097089999999998,0.9698060096999999
208,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,5.0,1173,0.03333,517.0,894.0,31.0,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,29.097089999999998,0.9698060096999999
209,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,10.0,1173,0.03333,702.0,945.0,17.0,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,29.097089999999998,0.9698060096999999
210,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,30.0,1173,0.03333,906.0,1085.0,10.3,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,29.097089999999998,0.9698060096999999
211,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,50.0,1173,0.03333,1205.0,1318.0,4.0,7.1966913382334985,0.1566488141453453,0.20187041910293674,0.06002960545982692,0.04087206484761342,2.3478443703424183,-0.009510284874953296,2.4004438400000003,1.0763247546776216,-0.01324144141528631,-7.926511717190019,0.06654818614328646,0.17333301999999998,7.5654,9.86630768,4.18351,79.489942,0.3263956324853353,13.0446743748,-0.058386973869765046,52.53506952644,11.485702256712662,1.3587,0.05400194714756463,64.5646,7.745376319224038,8.15674e-08,3.6051649240006e-08,109.99500000000002,54.85499405157827,1749.398288,401.71367830551117,159.9164,37.487747541992704,1.238218e-05,5.888742904062156e-06,29.097089999999998,0.9698060096999999
212,0.63,0.0,0.0,9.24,30.48,49.34,10.31,0.0,0.0,0.0,0.0,0.0,1473,67.0,673,0.05,1280.0,1530.0,13.2,7.752344156021811,-0.014806994164822717,0.0518977901156121,-0.1330516575199119,0.040441859838913956,7.563764129604124,-0.0018907965704529175,1.9214496000000003,1.3475215800368785,-0.009951214433642452,-6.084345189101322,0.05524127053239677,0.1331205289999999,7.588300000000001,2.32123696,3.8796480000000004,85.050436,0.36687875149875643,6.441088060800001,-0.026191368077251715,55.2551585705,4.720453171982258,1.3904349999999999,0.07105032317331424,60.8491,3.9334967060320847,5.691728e-07,1.2108571157140281e-06,61.72704000000001,45.54836627895364,1764.1914000000002,308.9008341695811,154.0039,31.609847650030183,1.427407e-05,6.64301853988518e-06,18.650000000000002,0.9325000000000002
213,0.63,0.0,0.0,9.24,30.48,49.34,10.31,0.0,0.0,0.0,0.0,0.0,1473,67.0,673,0.16667,1276.0,1516.0,11.7,7.752344156021811,-0.014806994164822717,0.0518977901156121,-0.1330516575199119,0.040441859838913956,7.563764129604124,-0.0018907965704529175,1.9214496000000003,1.3475215800368785,-0.009951214433642452,-6.084345189101322,0.05524127053239677,0.1331205289999999,7.588300000000001,2.32123696,3.8796480000000004,85.050436,0.36687875149875643,6.441088060800001,-0.026191368077251715,55.2551585705,4.720453171982258,1.3904349999999999,0.07105032317331424,60.8491,3.9334967060320847,5.691728e-07,1.2108571157140281e-06,61.72704000000001,45.54836627895364,1764.1914000000002,308.9008341695811,154.0039,31.609847650030183,1.427407e-05,6.64301853988518e-06,62.167910000000006,10.3615255597
214,0.63,0.0,0.0,9.24,30.48,49.34,10.31,0.0,0.0,0.0,0.0,0.0,1473,67.0,923,0.05,825.0,1052.0,33.3,7.752344156021811,-0.014806994164822717,0.0518977901156121,-0.1330516575199119,0.040441859838913956,7.563764129604124,-0.0018907965704529175,1.9214496000000003,1.3475215800368785,-0.009951214433642452,-6.084345189101322,0.05524127053239677,0.1331205289999999,7.588300000000001,2.32123696,3.8796480000000004,85.050436,0.36687875149875643,6.441088060800001,-0.026191368077251715,55.2551585705,4.720453171982258,1.3904349999999999,0.07105032317331424,60.8491,3.9334967060320847,5.691728e-07,1.2108571157140281e-06,61.72704000000001,45.54836627895364,1764.1914000000002,308.9008341695811,154.0039,31.609847650030183,1.427407e-05,6.64301853988518e-06,31.150000000000002,1.5575000000000003
215,0.63,0.0,0.0,9.24,30.48,49.34,10.31,0.0,0.0,0.0,0.0,0.0,1473,67.0,923,0.16667,734.0,991.0,41.0,7.752344156021811,-0.014806994164822717,0.0518977901156121,-0.1330516575199119,0.040441859838913956,7.563764129604124,-0.0018907965704529175,1.9214496000000003,1.3475215800368785,-0.009951214433642452,-6.084345189101322,0.05524127053239677,0.1331205289999999,7.588300000000001,2.32123696,3.8796480000000004,85.050436,0.36687875149875643,6.441088060800001,-0.026191368077251715,55.2551585705,4.720453171982258,1.3904349999999999,0.07105032317331424,60.8491,3.9334967060320847,5.691728e-07,1.2108571157140281e-06,61.72704000000001,45.54836627895364,1764.1914000000002,308.9008341695811,154.0039,31.609847650030183,1.427407e-05,6.64301853988518e-06,103.83541000000001,17.306247784700002
216,0.63,0.0,0.0,9.24,30.48,49.34,10.31,0.0,0.0,0.0,0.0,0.0,1473,67.0,1023,0.05,595.0,933.0,62.2,7.752344156021811,-0.014806994164822717,0.0518977901156121,-0.1330516575199119,0.040441859838913956,7.563764129604124,-0.0018907965704529175,1.9214496000000003,1.3475215800368785,-0.009951214433642452,-6.084345189101322,0.05524127053239677,0.1331205289999999,7.588300000000001,2.32123696,3.8796480000000004,85.050436,0.36687875149875643,6.441088060800001,-0.026191368077251715,55.2551585705,4.720453171982258,1.3904349999999999,0.07105032317331424,60.8491,3.9334967060320847,5.691728e-07,1.2108571157140281e-06,61.72704000000001,45.54836627895364,1764.1914000000002,308.9008341695811,154.0039,31.609847650030183,1.427407e-05,6.64301853988518e-06,36.15,1.8075000000000003
217,0.63,0.0,0.0,9.24,30.48,49.34,10.31,0.0,0.0,0.0,0.0,0.0,1473,67.0,1023,0.16667,546.0,929.0,59.3,7.752344156021811,-0.014806994164822717,0.0518977901156121,-0.1330516575199119,0.040441859838913956,7.563764129604124,-0.0018907965704529175,1.9214496000000003,1.3475215800368785,-0.009951214433642452,-6.084345189101322,0.05524127053239677,0.1331205289999999,7.588300000000001,2.32123696,3.8796480000000004,85.050436,0.36687875149875643,6.441088060800001,-0.026191368077251715,55.2551585705,4.720453171982258,1.3904349999999999,0.07105032317331424,60.8491,3.9334967060320847,5.691728e-07,1.2108571157140281e-06,61.72704000000001,45.54836627895364,1764.1914000000002,308.9008341695811,154.0039,31.609847650030183,1.427407e-05,6.64301853988518e-06,120.50241000000001,20.0841366747
