,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2,References
180,0.0,0.0,0.0,12.5,0.0,55.0,17.5,10.0,0.0,5.0,0.0,0.0,1523,79.0,1373,1.0,261.0,673.0,86.6,8.198057564978520,-0.08973350051024650,-0.012378746930043000,-0.1864747094904760,0.026227223106678800,8.597287091343190,0.008316639919178340,1.2043750000000000,1.0671756225578200,-0.010590417218372700,-15.396019358725000,0.03266026348546470,0.08331875000000000,8.025,2.3350000000000000,4.4197500000000000,86.092,0.16479851474884600,6.187725,-0.012146818003667600,58.193911625,11.134834432715300,1.38875,0.03277002830913640,61.375,3.601342432896710,9.1325E-08,2.72846666328929E-08,89.3,17.434697842102100,1895.55,330.43918471410200,174.5,17.683895401064000,1.09575E-05,3.58283442877721E-06,1073.0,1073.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
181,0.0,0.0,0.0,12.5,0.0,55.0,17.5,10.0,0.0,5.0,0.0,0.0,1523,79.0,1473,1.0,231.0,638.0,87.2,8.198057564978520,-0.08973350051024650,-0.012378746930043000,-0.1864747094904760,0.026227223106678800,8.597287091343190,0.008316639919178340,1.2043750000000000,1.0671756225578200,-0.010590417218372700,-15.396019358725000,0.03266026348546470,0.08331875000000000,8.025,2.3350000000000000,4.4197500000000000,86.092,0.16479851474884600,6.187725,-0.012146818003667600,58.193911625,11.134834432715300,1.38875,0.03277002830913640,61.375,3.601342432896710,9.1325E-08,2.72846666328929E-08,89.3,17.434697842102100,1895.55,330.43918471410200,174.5,17.683895401064000,1.09575E-05,3.58283442877721E-06,1173.0,1173.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
182,0.0,0.0,0.0,12.5,0.0,55.0,18.0,7.0,0.0,7.5,0.0,0.0,1523,79.0,0,0.0,1502.0,1502.0,11.4,8.24789543358931,-0.09063150851151980,-0.012099188608490500,-0.17610001980941000,0.03040409112669200,8.773193960586030,0.004864217118206410,1.4614750000000000,1.067114800142620,-0.010623816266462000,-11.49255259997680,0.03271403116084300,0.08318499999999990,7.920000000000000,2.3310000000000000,4.479,87.1176,0.16991511059106300,6.6286745,-0.012877779065488300,59.1262756,13.353808510388400,1.39125,0.03393806126613750,61.085,3.540156764142490,9.084E-08,2.80289834677302E-08,90.545,19.9713377449992,1924.95,381.8039222862530,175.75,20.724701781899400,1.07405E-05,3.74099011530432E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
183,0.0,0.0,0.0,12.5,0.0,55.0,18.0,7.0,0.0,7.5,0.0,0.0,1523,79.0,1173,1.0,711.0,1096.0,38.3,8.24789543358931,-0.09063150851151980,-0.012099188608490500,-0.17610001980941000,0.03040409112669200,8.773193960586030,0.004864217118206410,1.4614750000000000,1.067114800142620,-0.010623816266462000,-11.49255259997680,0.03271403116084300,0.08318499999999990,7.920000000000000,2.3310000000000000,4.479,87.1176,0.16991511059106300,6.6286745,-0.012877779065488300,59.1262756,13.353808510388400,1.39125,0.03393806126613750,61.085,3.540156764142490,9.084E-08,2.80289834677302E-08,90.545,19.9713377449992,1924.95,381.8039222862530,175.75,20.724701781899400,1.07405E-05,3.74099011530432E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
184,0.0,0.0,0.0,12.5,0.0,55.0,18.0,7.0,0.0,7.5,0.0,0.0,1523,79.0,1273,1.0,684.0,1078.0,48.1,8.24789543358931,-0.09063150851151980,-0.012099188608490500,-0.17610001980941000,0.03040409112669200,8.773193960586030,0.004864217118206410,1.4614750000000000,1.067114800142620,-0.010623816266462000,-11.49255259997680,0.03271403116084300,0.08318499999999990,7.920000000000000,2.3310000000000000,4.479,87.1176,0.16991511059106300,6.6286745,-0.012877779065488300,59.1262756,13.353808510388400,1.39125,0.03393806126613750,61.085,3.540156764142490,9.084E-08,2.80289834677302E-08,90.545,19.9713377449992,1924.95,381.8039222862530,175.75,20.724701781899400,1.07405E-05,3.74099011530432E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
185,0.0,0.0,0.0,12.5,0.0,55.0,18.0,7.0,0.0,7.5,0.0,0.0,1523,79.0,1373,1.0,506.0,933.0,59.3,8.24789543358931,-0.09063150851151980,-0.012099188608490500,-0.17610001980941000,0.03040409112669200,8.773193960586030,0.004864217118206410,1.4614750000000000,1.067114800142620,-0.010623816266462000,-11.49255259997680,0.03271403116084300,0.08318499999999990,7.920000000000000,2.3310000000000000,4.479,87.1176,0.16991511059106300,6.6286745,-0.012877779065488300,59.1262756,13.353808510388400,1.39125,0.03393806126613750,61.085,3.540156764142490,9.084E-08,2.80289834677302E-08,90.545,19.9713377449992,1924.95,381.8039222862530,175.75,20.724701781899400,1.07405E-05,3.74099011530432E-06,1073.0,1073.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
186,0.0,0.0,0.0,12.5,0.0,55.0,18.0,7.0,0.0,7.5,0.0,0.0,1523,79.0,1473,1.0,296.0,693.0,63.2,8.24789543358931,-0.09063150851151980,-0.012099188608490500,-0.17610001980941000,0.03040409112669200,8.773193960586030,0.004864217118206410,1.4614750000000000,1.067114800142620,-0.010623816266462000,-11.49255259997680,0.03271403116084300,0.08318499999999990,7.920000000000000,2.3310000000000000,4.479,87.1176,0.16991511059106300,6.6286745,-0.012877779065488300,59.1262756,13.353808510388400,1.39125,0.03393806126613750,61.085,3.540156764142490,9.084E-08,2.80289834677302E-08,90.545,19.9713377449992,1924.95,381.8039222862530,175.75,20.724701781899400,1.07405E-05,3.74099011530432E-06,1173.0,1173.0,https://www.sciencedirect.com/science/article/pii/S0925838818345869
187,1.0,0.0,0.0,12.5,0.0,55.0,17.5,10.0,0.0,4.0,0.0,0.0,1373,78.6,1173,1.0,612.0,1034.0,49.1,8.126646257226250,-0.04399726470218130,0.033697919108340300,-0.13973401241079000,0.045977508551576800,4.908852564414440,0.013210599877513700,1.5666750000000000,1.3932340411629500,-0.010798434505837500,-5.108223972834710,0.04131472457206480,0.09330475000000000,8.005,4.190200000000000,4.42525,89.447,0.4351489359325510,9.506925,-0.038175389251373300,57.354618625,11.567204407144600,1.38125,0.0913414949765871,61.765,5.471981068298830,1.90775E-07,1.23305680720302E-06,89.31,17.468776662373900,1904.59,387.28061475893100,172.53,23.89907570842410,1.09805E-05,3.52982307296451E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359646220304759
188,2.0,0.0,0.0,12.5,0.0,55.0,17.5,10.0,0.0,3.0,0.0,0.0,1373,78.6,1173,1.0,617.0,1057.0,48.8,8.054402443456330,0.0028680254781697700,0.08344287745775010,-0.0840903501644081,0.05932305610411870,3.4724988269224700,0.018104257711697200,1.916575,1.3941069608876200,-0.010870188168348400,-3.0888017143081000,0.048150229159744500,0.10297275000000000,7.985,5.9918,4.430750000000000,92.802,0.5708192860011880,12.759025000000000,-0.06227088115174580,56.515325625000000,11.894522343503200,1.37375,0.12421131768691200,62.155,6.813738001190760,2.90225E-07,1.73415824754421E-06,89.32,17.50816447007450,1913.63,436.5138534406950,170.56,28.589422971925200,1.10035E-05,3.47698734135615E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359646220304759
189,0.03,0.0,0.0,6.22,23.1,23.9,23.29,23.46,0.0,0.0,0.0,0.0,0,0.0,0,0.0,185.0,460.0,64.0,8.176511214787030,-0.13576461445804800,-0.05726501477360450,-0.2069984802136460,0.023835827457918000,5.3753059349545,0.0033889231598294900,1.44783588,1.3476995439898400,-0.012764227549000800,-22.46643025372160,0.0583172548465796,0.15416109540000000,8.3455,4.12615352,4.018726,79.95847800000000,0.14650053536053700,3.4855622268000000,-0.007328012362056470,56.7704167805,2.526580199042880,1.3764150000000000,0.0312772830347869,62.6367,3.4862436298707600,3.983046E-07,6.76971669284732E-07,71.4492,40.37940539541240,1737.61,183.04537765166700,162.46190000000000,27.315502256442000,1.431115E-05,5.10567762753512E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0925838819332463
190,0.53,0.0,0.0,6.42,23.67,23.97,23.17,22.24,0.0,0.0,0.0,0.0,0,0.0,0,0.0,215.0,535.0,58.0,8.138295548014860,-0.11666643176570200,-0.03763151005204650,-0.18642183164582200,0.03682228630734740,4.476313588176790,0.004598096594605160,1.7052917700000000,1.3479482113981400,-0.012975255830274200,-9.569614178389890,0.06148254354326950,0.16032303140000000,8.2902,5.06629896,4.02398,81.934292,0.3506113081971380,5.3687543988,-0.02304656964470030,56.499921523000000,4.374979538796730,1.3735850000000000,0.06240410916245880,62.7162,4.319246909881360,4.558862E-07,1.02483705448668E-06,71.20746,40.96796945073910,1747.6928,247.78905388690500,161.33790000000000,29.279639087785000,1.430932E-05,5.188732096587E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0925838819332463
191,0.95,0.0,0.0,6.31,23.14,23.13,23.14,23.33,0.0,0.0,0.0,0.0,0,0.0,0,0.0,255.0,610.0,55.0,8.13430876984322,-0.10037390552074400,-0.020757388675581300,-0.16760419670491500,0.04471595238582590,3.887846604926970,0.006526711501278860,1.8876822400000000,1.3482355308142900,-0.013087280589537800,-6.545222936968240,0.06370024454639890,0.16430413520000000,8.302400000000000,5.912785920000000,4.046075000000000,83.406177,0.44782270985398800,6.844797774900000,-0.03557465085061080,56.35497921600000,5.452766851082470,1.3701150000000000,0.07940414385949370,62.9332,4.928344559159760,4.900413E-07,1.23707407198445E-06,71.94062,40.936684005155,1756.2965000000000,288.39098227095300,161.1445,30.59905718193180,1.426178E-05,5.15646592648716E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0925838819332463
192,2.11,0.0,0.0,6.23,22.02,22.41,23.42,23.81,0.0,0.0,0.0,0.0,0,0.0,0,0.0,320.0,685.0,53.0,8.098168214555880,-0.05273993523277870,0.029725378597922100,-0.11094094730200100,0.06145688183641870,2.954084465105060,0.011450942304371000,2.3952044800000000,1.3490197990354600,-0.013338845938838400,-3.531646395676390,0.0689287159629702,0.17427175440000000,8.2812,8.04782896,4.098371,87.678145,0.6190386197326950,10.9385796485,-0.06796919450592930,55.882057618,7.637139582838360,1.3616150000000000,0.11309725294954800,63.3792,6.244579506583270,5.896053E-07,1.68284583092732E-06,73.54286,40.94619341001660,1781.8253,377.5447134094910,160.1993,33.92469920559950,1.411294E-05,5.12269655367855E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0925838819332463
193,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,0,50.0,1273,1.0,786.0,1101.0,28.0,7.1966913382335000,0.1566488141453450,0.20187041910293700,0.06002960545982690,0.04087206484761340,2.3478443703424200,-0.009510284874953300,2.4004438400000000,1.0763247546776200,-0.01324144141528630,-7.926511717190020,0.06654818614328650,0.17333302000000000,7.5654,9.86630768,4.18351,79.489942,0.3263956324853350,13.0446743748,-0.058386973869765000,52.53506952644,11.485702256712700,1.3587,0.05400194714756460,64.5646,7.745376319224040,8.15674E-08,3.6051649240006E-08,109.99500000000000,54.85499405157830,1749.398288,401.71367830551100,159.9164,37.487747541992700,1.238218E-05,5.88874290406216E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S092583881933909X
194,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,1173,0.05,288.0,697.0,73.0,7.772667086834730,-0.030350449048613400,0.035824944553383100,-0.15176690235893700,0.025322091569598000,18.53935229411790,-0.00430932257230765,1.62,1.0335130802288500,-0.00971310029076794,-15.148119520135400,0.04948128733281950,0.12450000000000000,7.6000000000000000,0.9200000000000000,3.865,83.02800000000000,0.13816153740653500,4.3752,-0.008396518059267960,55.496843,2.000255792924140,1.395,0.018749999999999900,60.6,2.03100960115899,5.007E-07,7.68879470804755E-07,61.74,44.89613708327250,1756.0,238.33799529240000,155.0,29.18154382482190,1.42E-05,6.67879105826796E-06,43.650000000000000,2.1825000000000000,https://www.sciencedirect.com/science/article/pii/S1005030221001808
195,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,0,0.0,1199.26,1335.35,4.37,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,0.0,0.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
196,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,573,1.0,1269.23,1366.3,1.16,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,273.0,273.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
197,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,673,1.0,1371.21,1402.83,1.58,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,373.0,373.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
198,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,773,1.0,1362.74,1471.05,3.15,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,473.0,473.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
199,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,873,1.0,1241.81,1325.25,4.31,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,573.0,573.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
200,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,923,1.0,930.3,1021.32,19.01,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,623.0,623.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
201,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,973,1.0,729.21,901.74,26.3,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,673.0,673.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
202,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1073,1.0,494.82,735.6,38.7,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,773.0,773.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
203,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1173,1.0,366.88,673.25,42.55,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,873.0,873.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
204,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1273,1.0,290.65,618.51,43.15,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,973.0,973.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
205,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1423,95.0,1373,1.0,258.76,598.75,45.05,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,1073.0,1073.0,https://link.springer.com/article/10.1007/s11661-019-05231-y
206,0.0,13.04,0.0,21.74,0.0,21.74,21.74,21.74,0.0,0.0,0.0,0.0,1373,0.0,1173,0.03333,360.0,846.0,37.0,7.1966913382335000,0.1566488141453450,0.20187041910293700,0.06002960545982690,0.04087206484761340,2.3478443703424200,-0.009510284874953300,2.4004438400000000,1.0763247546776200,-0.01324144141528630,-7.926511717190020,0.06654818614328650,0.17333302000000000,7.5654,9.86630768,4.18351,79.489942,0.3263956324853350,13.0446743748,-0.058386973869765000,52.53506952644,11.485702256712700,1.3587,0.05400194714756460,64.5646,7.745376319224040,8.15674E-08,3.6051649240006E-08,109.99500000000000,54.85499405157830,1749.398288,401.71367830551100,159.9164,37.487747541992700,1.238218E-05,5.88874290406216E-06,29.097090000000000,0.9698060097000000,https://link.springer.com/article/10.1007/s12613-020-2084-2
